timestamp,model,prompt_set,concept_term,A1_fsn,A2_semantic_tag,A3_definition_status,A4_parents,A5_grandparents,A6_children,A7_siblings
2026-03-05T10:37:44.511147,deepseek-chat,set1,Vegetable suet,Vegetable suet (substance),substance,Primitive,Suet (substance),Animal fat (substance)|Plant fat (substance),*No results found*,Beef suet (substance)|Mutton suet (substance)
2026-03-05T10:37:50.836991,deepseek-chat,set1,Flexion deformity of joint of right ankle,Flexion deformity of joint of right ankle (disorder),disorder,Fully defined,Flexion deformity of right ankle (disorder),Flexion deformity of ankle (disorder)|Deformity of right ankle (disorder),*No immediate children for this specific concept in a purely is-a hierarchy.*,Flexion deformity of joint of left ankle (disorder)
2026-03-05T10:37:56.496984,deepseek-chat,set1,"Delayed allogeneic transplantation, living donor",Delayed allogeneic transplantation from living donor (procedure),procedure,Primitive,Allogeneic transplantation from living donor (procedure),Allogeneic transplantation (procedure)|Living donor transplantation (procedure),(No immediate children found),"Immediate allogeneic transplantation, living donor (procedure)"
2026-03-05T10:38:04.023371,deepseek-chat,set1,Finding of knee joint color,Finding of knee joint color (finding),finding,Primitive,Finding of color of joint structure (finding),Finding of color (finding)|Finding of joint structure (finding),Finding of redness of knee joint (finding),Finding of color of ankle joint (finding)|Finding of color of elbow joint (finding)|Finding of color of finger joint (finding)|Finding of color of hip joint (finding)|Finding of color of shoulder joint (finding)|Finding of color of toe joint (finding)|Finding of color of wrist joint (finding)
2026-03-05T10:38:09.819181,deepseek-chat,set1,Entire sinus venosus of fetus,Entire sinus venosus of fetus (body structure),body structure,Primitive,Entire sinus venosus (body structure),Entire venous structure (body structure)|Entire anatomical junction (body structure),*No stated children found.*,Entire coronary sinus (body structure)|Entire common cardinal vein (body structure)
2026-03-05T10:38:17.072039,deepseek-chat,set1,Blood (white blood cell) screen for GM1 gangliosidosis,Blood white blood cell screen for GM1 gangliosidosis (procedure),procedure,Primitive,Laboratory procedure (procedure),Procedure (procedure),*No immediate children found.*,Blood (white blood cell) screen for GM2 gangliosidosis (procedure)|Blood (white blood cell) screen for metachromatic leukodystrophy (procedure)|Blood (white blood cell) screen for mucopolysaccharidosis (procedure)|Blood (white blood cell) screen for Niemann-Pick disease (procedure)
2026-03-05T10:38:23.066792,deepseek-chat,set1,Cystic testicular dysplasia,Cystic testicular dysplasia (disorder),disorder,Primitive,Testicular dysplasia (disorder),Developmental disorder of gonads (disorder)|Disorder of male genital organ (disorder),*No immediate children found via is-a relationships*,Gonadal dysgenesis (disorder)|Testicular hypoplasia (disorder)
2026-03-05T10:38:29.781892,deepseek-chat,set1,No active range of shoulder circumduction,No active range of shoulder circumduction (finding),finding,Primitive,Finding of range of shoulder movement (finding),Finding of range of joint movement (finding)|Finding of movement (finding),,No active range of shoulder abduction (finding)|No active range of shoulder adduction (finding)|No active range of shoulder extension (finding)|No active range of shoulder flexion (finding)|No active range of shoulder rotation (finding)
2026-03-05T10:38:38.770472,deepseek-chat,set1,Product containing precisely promethazine hydrochloride 25 milligram/1 each conventional release oral tablet,Product containing precisely promethazine hydrochloride 25 milligram/1 each conventional release oral tablet (medicinal product),medicinal product,Fully defined,Product containing promethazine hydrochloride 25 milligram/1 each conventional release oral tablet (medicinal product),Product containing promethazine hydrochloride conventional release oral tablet (medicinal product)|Product containing precisely promethazine hydrochloride (medicinal product),*No immediate children for this fully specified concept*,Product containing precisely promethazine hydrochloride 10 milligram/1 each conventional release oral tablet (medicinal product)|Product containing precisely promethazine hydrochloride 5 milligram/1 milliliter conventional release oral solution (medicinal product)
2026-03-05T10:38:44.056587,deepseek-chat,set1,Spotted creeper,Spotted creeper (organism),organism,Primitive,Passerine bird (organism),Bird (organism)|Vertebrate (organism),*No immediate children found.*,Creeper (organism)|Treecreeper (organism)|Wallcreeper (organism)
2026-03-05T10:38:48.341794,deepseek-chat,set1,Chilomastix intestinalis,Chilomastix intestinalis (organism),organism,Primitive,Chilomastix (organism),Protozoa (organism),*No immediate children found*,Chilomastix mesnili (organism)
2026-03-05T10:38:53.949502,deepseek-chat,set1,"Extraprostatic extension of tumor present, non-focal","Extraprostatic extension of tumor present, non-focal (finding)",finding,Primitive,Extraprostatic extension of tumor present (finding),Localized extraprostatic tumor extension (finding)|Tumor extension present (finding),*No immediate children via is-a relationships*,Focal extraprostatic extension of tumor present (finding)
2026-03-05T10:39:01.821509,deepseek-chat,set1,Arteriovenous graft rupture,Arteriovenous graft rupture (disorder),disorder,Primitive,Vascular graft complication (disorder),Complication associated with device (disorder)|Complication of procedure (disorder),*No immediate children found*,Arteriovenous graft occlusion (disorder)|Arteriovenous graft thrombosis (disorder)|Arteriovenous graft infection (disorder)|Arteriovenous graft pseudoaneurysm (disorder)|Arteriovenous graft stenosis (disorder)|Arteriovenous graft aneurysm (disorder)
2026-03-05T10:39:08.140022,deepseek-chat,set1,Structure of superficial anterior cervical lymph node,Structure of superficial anterior cervical lymph node (body structure),body structure,Primitive,Structure of superficial cervical lymph node (body structure),Structure of cervical lymph node (body structure)|Structure of superficial lymph node (body structure),*No immediate child concepts via is-a relationships*,Structure of superficial lateral cervical lymph node (body structure)|Structure of superficial posterior cervical lymph node (body structure)
2026-03-05T10:39:13.854954,deepseek-chat,set1,Myelodysplastic syndrome with excess blasts-1,Myelodysplastic syndrome with excess blasts-1 (disorder),disorder,Fully defined,Myelodysplastic syndrome with excess blasts (disorder),Myelodysplastic syndrome (disorder)|Hematopoietic neoplasm (disorder),*No immediate children*,Myelodysplastic syndrome with excess blasts-2 (disorder)
2026-03-05T10:39:19.847349,deepseek-chat,set1,Administration of substance via buccal route,Administration of substance via buccal route (procedure),procedure,Fully defined,Administration of substance via transmucosal route (procedure),Administration of substance via mucosal route (procedure)|Administration of substance via oral route (procedure),"*No immediate children in the ""is-a"" hierarchy*",Administration of substance via sublingual route (procedure)
2026-03-05T10:39:27.215175,deepseek-chat,set1,Product containing only bendroflumethiazide and potassium chloride,Product containing only bendroflumethiazide and potassium chloride (medicinal product),medicinal product,Primitive,Product containing precisely bendroflumethiazide and potassium chloride in combination (medicinal product),Product containing bendroflumethiazide and potassium chloride in combination (medicinal product)|Product containing only thiazide and potassium (medicinal product),*No results*,Product containing only bendroflumethiazide (medicinal product)|Product containing only potassium chloride (medicinal product)
2026-03-05T10:39:32.290911,deepseek-chat,set1,Transmission-based precautions,Transmission-based precautions (procedure),procedure,Fully defined,Precaution (procedure),Preventive procedure (procedure),Airborne precautions (procedure)|Contact precautions (procedure)|Droplet precautions (procedure),Standard precautions (procedure)
2026-03-05T10:39:42.733951,deepseek-chat,set1,Tooth disorder,Tooth disorder (disorder),disorder,Primitive,Disorder of tooth (disorder),Disorder of oral soft tissue (disorder)|Disorder of hard tissues of teeth (disorder),Acquired tooth disease (disorder)|Congenital tooth disease (disorder)|Tooth injury (disorder)|Tooth infection (disorder)|Tooth pain (finding)|Tooth wear (disorder)|Tooth discoloration (disorder)|Tooth deposit (disorder)|Tooth morphology finding (finding),Disorder of gingiva (disorder)|Disorder of oral mucosa (disorder)|Disorder of palate (disorder)|Disorder of tongue (disorder)|Disorder of lip (disorder)|Disorder of salivary gland (disorder)|Disorder of jaw (disorder)|Disorder of temporomandibular joint (disorder)
2026-03-05T10:39:49.796623,deepseek-chat,set1,Physical,Physical (qualifier value),qualifier value,Primitive,Qualifier value (metadata),Metadata,Physical force (qualifier value)|Physical object (physical object)|Physical process (qualifier value),Clinical course (qualifier value)|Environment (qualifier value)|Episodicity (qualifier value)|Laterality (qualifier value)|Severity (qualifier value)|Temporal context (qualifier value)
2026-03-05T10:39:56.352079,deepseek-chat,set1,Dislocation of ear ossicles,Dislocation of ear ossicles (disorder),disorder,Primitive,Dislocation of joint of auditory ossicle (disorder),Dislocation of joint (disorder)|Disorder of middle ear (disorder),Dislocation of incudomalleolar joint (disorder)|Dislocation of incudostapedial joint (disorder),Subluxation of joint of auditory ossicle (disorder)
2026-03-05T10:40:04.748588,deepseek-chat,set1,Fracture dislocation of symphysis pubis,Fracture dislocation of symphysis pubis (disorder),disorder,Primitive,Fracture dislocation of joint (disorder)|Fracture of pelvis (disorder),Fracture dislocation (disorder)|Dislocation of joint (disorder)|Fracture (disorder)|Injury of pelvis (disorder),*No immediate children found*,Fracture dislocation of sacroiliac joint (disorder)|Fracture of ilium (disorder)|Fracture of ischium (disorder)|Fracture of pubis (disorder)|Multiple fractures of pelvis (disorder)
2026-03-05T10:40:11.609934,deepseek-chat,set1,Tache noire of sclera of left eye,Tache noire of sclera of left eye (disorder),disorder,Primitive,Tache noire of sclera (disorder),Disorder of sclera (disorder)|Pigmentation abnormality of eye (disorder),*No immediate children found.*,Tache noire of sclera of bilateral eyes (disorder)|Tache noire of sclera of right eye (disorder)
2026-03-05T10:40:18.283541,deepseek-chat,set1,"Volatile inhalant dependence, episodic","Volatile inhalant dependence, episodic (disorder)",disorder,Fully defined,Episodic volatile inhalant abuse (disorder),Volatile inhalant abuse (disorder)|Substance abuse (disorder),*No immediate children found*,"Volatile inhalant dependence, continuous (disorder)|Volatile inhalant abuse, in remission (disorder)"
2026-03-05T10:40:26.682058,deepseek-chat,set1,Decreased N-3 fatty acid diet,Decreased n-3 fatty acid diet (regime/therapy),regime/therapy,Primitive,Dietary modification (regime/therapy),Therapeutic procedure (procedure)|Regime/therapy (regime/therapy),*No results found*,Decreased carbohydrate diet (regime/therapy)|Decreased fat diet (regime/therapy)|Decreased protein diet (regime/therapy)|Decreased sodium diet (regime/therapy)|Increased carbohydrate diet (regime/therapy)|Increased fat diet (regime/therapy)|Increased protein diet (regime/therapy)|Increased sodium diet (regime/therapy)
2026-03-05T10:40:34.945660,deepseek-chat,set1,Carbapenemase-producing Lelliottia amnigena,Carbapenemase-producing Lelliottia amnigena (organism),organism,Primitive,Lelliottia amnigena (organism)|Carbapenemase-producing bacterium (organism),Lelliottia (organism)|Gram-negative bacterium (organism)|Enterobacterales (organism)|Bacterium with acquired resistance mechanism (organism),,Carbapenemase-producing Enterobacter cloacae (organism)|Carbapenemase-producing Escherichia coli (organism)|Carbapenemase-producing Klebsiella pneumoniae (organism)|Carbapenemase-producing Pseudomonas aeruginosa (organism)
