timestamp,model,prompt_set,concept_term,A1_fsn,A2_semantic_tag,A3_definition_status,A4_parents,A5_grandparents,A6_children,A7_siblings
2026-03-05T16:09:51.282462,mistralai/mistral-large-2512,set1,Streptococcus pyogenes type emm111,Streptococcus pyogenes type emm111 (organism),organism,Primitive,*Streptococcus pyogenes (organism)*,*Streptococcus group A (organism)*,*Streptococcus pyogenes type emm1 (organism)*|*Streptococcus pyogenes type emm101 (organism)*|*Streptococcus pyogenes type emm102 (organism)*|*Streptococcus pyogenes type emm103 (organism)*|*Streptococcus pyogenes type emm104 (organism)*|*Streptococcus pyogenes type emm105 (organism)*|*Streptococcus pyogenes type emm106 (organism)*|*Streptococcus pyogenes type emm107 (organism)*|*Streptococcus pyogenes type emm108 (organism)*|*Streptococcus pyogenes type emm109 (organism)*|*Streptococcus pyogenes type emm11 (organism)*|*Streptococcus pyogenes type emm110 (organism)*|*Streptococcus pyogenes type emm112 (organism)*|*Streptococcus pyogenes type emm113 (organism)*|*Streptococcus pyogenes type emm114 (organism)*|*Streptococcus pyogenes type emm115 (organism)*|*Streptococcus pyogenes type emm116 (organism)*|*Streptococcus pyogenes type emm117 (organism)*|*Streptococcus pyogenes type emm118 (organism)*|*Streptococcus pyogenes type emm119 (organism)*|*Streptococcus pyogenes type emm12 (organism)*|*Streptococcus pyogenes type emm120 (organism)*|*Streptococcus pyogenes type emm121 (organism)*|*Streptococcus pyogenes type emm122 (organism)*|*Streptococcus pyogenes type emm123 (organism)*|*Streptococcus pyogenes type emm124 (organism)*|*Streptococcus pyogenes type emm125 (organism)*|*Streptococcus pyogenes type emm126 (organism)*|*Streptococcus pyogenes type emm127 (organism)*|*Streptococcus pyogenes type emm128 (organism)*|*Streptococcus pyogenes type emm129 (organism)*|*Streptococcus pyogenes type emm13 (organism)*|*Streptococcus pyogenes type emm130 (organism)*|*Streptococcus pyogenes type emm131 (organism)*|*Streptococcus pyogenes type emm132 (organism)*|*Streptococcus pyogenes type emm133 (organism)*|*Streptococcus pyogenes type emm134 (organism)*|*Streptococcus pyogenes type emm135 (organism)*|*Streptococcus pyogenes type emm136 (organism)*|*Streptococcus pyogenes type emm137 (organism)*|*Streptococcus pyogenes type emm138 (organism)*|*Streptococcus pyogenes type emm139 (organism)*|*Streptococcus pyogenes type emm14 (organism)*|*Streptococcus pyogenes type emm140 (organism)*|*Streptococcus pyogenes type emm141 (organism)*|*Streptococcus pyogenes type emm142 (organism)*|*Streptococcus pyogenes type emm143 (organism)*|*Streptococcus pyogenes type emm144 (organism)*|*Streptococcus pyogenes type emm145 (organism)*|*Streptococcus pyogenes type emm146 (organism)*|*Streptococcus pyogenes type emm147 (organism)*|*Streptococcus pyogenes type emm148 (organism)*|*Streptococcus pyogenes type emm149 (organism)*|*Streptococcus pyogenes type emm15 (organism)*|*Streptococcus pyogenes type emm150 (organism)*|*Streptococcus pyogenes type emm151 (organism)*|*Streptococcus pyogenes type emm152 (organism)*,
2026-03-05T16:09:53.350813,mistralai/mistral-large-2512,set1,Partial glossectomy with radical dissection of left half of neck,Partial glossectomy with radical dissection of left half of neck (procedure),procedure,Primitive,Partial glossectomy with radical neck dissection (procedure),Glossectomy with neck dissection (procedure),,Partial glossectomy with radical dissection of right half of neck (procedure)
2026-03-05T16:10:06.212336,mistralai/mistral-large-2512,set1,Paenibacillus doosanensis,Paenibacillus doosanensis (organism),organism,Primitive,*Paenibacillus (organism)*,*Paenibacillus (genus)*|*Bacterium (organism)*,*Paenibacillus alginolyticus (organism)*|*Paenibacillus alvei (organism)*|*Paenibacillus amylolyticus (organism)*|*Paenibacillus anaericanus (organism)*|*Paenibacillus apiarius (organism)*|*Paenibacillus assamensis (organism)*|*Paenibacillus azoreducens (organism)*|*Paenibacillus barcinonensis (organism)*|*Paenibacillus borealis (organism)*|*Paenibacillus brasilensis (organism)*|*Paenibacillus campinasensis (organism)*|*Paenibacillus chibensis (organism)*|*Paenibacillus chinjuensis (organism)*|*Paenibacillus chondroitinus (organism)*|*Paenibacillus cookii (organism)*|*Paenibacillus curdlanolyticus (organism)*|*Paenibacillus daejeonensis (organism)*|*Paenibacillus durus (organism)*|*Paenibacillus ehimensis (organism)*|*Paenibacillus favisporus (organism)*|*Paenibacillus glucanolyticus (organism)*|*Paenibacillus ginsengisoli (organism)*|*Paenibacillus graminis (organism)*|*Paenibacillus hodogayensis (organism)*|*Paenibacillus humicus (organism)*|*Paenibacillus illinoisensis (organism)*|*Paenibacillus jamilae (organism)*|*Paenibacillus kobensis (organism)*|*Paenibacillus koleovorans (organism)*|*Paenibacillus koreensis (organism)*|*Paenibacillus larvae (organism)*|*Paenibacillus lautus (organism)*|*Paenibacillus macerans (organism)*|*Paenibacillus macquariensis (organism)*|*Paenibacillus massiliensis (organism)*|*Paenibacillus mendelii (organism)*|*Paenibacillus motobuensis (organism)*|*Paenibacillus naphthalenovorans (organism)*|*Paenibacillus nematophilus (organism)*|*Paenibacillus odorifer (organism)*|*Paenibacillus peoriae (organism)*|*Paenibacillus polymyxa (organism)*|*Paenibacillus popilliae (organism)*|*Paenibacillus residui (organism)*|*Paenibacillus riograndensis (organism)*|*Paenibacillus sabinae (organism)*|*Paenibacillus sanguinis (organism)*|*Paenibacillus stellifer (organism)*|*Paenibacillus terrae (organism)*|*Paenibacillus thiaminolyticus (organism)*|*Paenibacillus timonensis (organism)*|*Paenibacillus validus (organism)*|*Paenibacillus vortex (organism)*|*Paenibacillus wynnii (organism)*|*Paenibacillus xylanilyticus (organism)*|*Paenibacillus xinjiangensis (organism)*|*Paenibacillus yonginensis (organism)*,
2026-03-05T16:10:08.526839,mistralai/mistral-large-2512,set1,Diapterus auratus,Diapterus auratus (organism),organism,Primitive,Diapterus (organism),Gerreidae (organism),Diapterus brevirostris (organism)|Diapterus peruvianus (organism)|Diapterus rhombeus (organism),
2026-03-05T16:10:11.151531,mistralai/mistral-large-2512,set1,Ribonucleic acid of Parainfluenza virus 4,Ribonucleic acid of Parainfluenza virus 4 (substance),substance,Primitive,Ribonucleic acid of Parainfluenza virus (substance),Ribonucleic acid of virus (substance),Ribonucleic acid of Parainfluenza virus 1 (substance)|Ribonucleic acid of Parainfluenza virus 2 (substance)|Ribonucleic acid of Parainfluenza virus 3 (substance)|Ribonucleic acid of Parainfluenza virus 5 (substance),
2026-03-05T16:10:14.282046,mistralai/mistral-large-2512,set1,Cryptocotyle concava,Cryptocotyle concava (organism),organism,Primitive,*Cryptocotyle (organism)*,*Cryptocotylinae (organism)*,,*Cryptocotyle lingua (organism)*
2026-03-05T16:10:17.597471,mistralai/mistral-large-2512,set1,Calicivirus gastroenteritis,Calicivirus gastroenteritis (disorder),disorder,Primitive,Viral gastroenteritis (disorder),Infectious gastroenteritis (disorder),Feline calicivirus gastroenteritis (disorder)|Norovirus gastroenteritis (disorder)|Rabbit hemorrhagic disease virus gastroenteritis (disorder)|Sapovirus gastroenteritis (disorder)|Vesicular exanthema of swine virus gastroenteritis (disorder),Adenovirus gastroenteritis (disorder)|Astrovirus gastroenteritis (disorder)|Rotavirus gastroenteritis (disorder)
2026-03-05T16:10:19.832002,mistralai/mistral-large-2512,set1,Acute sensory polyneuropathy,Acute sensory polyneuropathy (disorder),disorder,Primitive,Acute polyneuropathy (disorder),Polyneuropathy (disorder),,Acute motor and sensory polyneuropathy (disorder)|Acute motor polyneuropathy (disorder)
2026-03-05T16:10:22.484305,mistralai/mistral-large-2512,set1,Sabouraud dextrose agar,Sabouraud dextrose agar (substance),substance,Primitive,Culture medium (substance),Substance (substance),,Blood agar (substance)|Chocolate agar (substance)|MacConkey agar (substance)|Mueller-Hinton agar (substance)|Nutrient agar (substance)|Thayer-Martin medium (substance)
2026-03-05T16:10:27.815854,mistralai/mistral-large-2512,set1,Urrets-Zavalia syndrome of eye due to and following ocular surgery,Urrets-Zavalia syndrome of eye due to and following ocular surgery (disorder),disorder,Primitive,Complication of eye following procedure (disorder),Complication of procedure (disorder),,Bullous keratopathy due to and following ocular surgery (disorder)|Cataract due to and following ocular surgery (disorder)|Choroidal detachment due to and following ocular surgery (disorder)|Cystoid macular edema due to and following ocular surgery (disorder)|Endophthalmitis due to and following ocular surgery (disorder)|Glaucoma due to and following ocular surgery (disorder)|Hyphema due to and following ocular surgery (disorder)|Infectious disorder of eye due to and following ocular surgery (disorder)|Inflammation of eye due to and following ocular surgery (disorder)|Intraocular lens dislocation due to and following ocular surgery (disorder)|Ocular hypotony due to and following ocular surgery (disorder)|Retinal detachment due to and following ocular surgery (disorder)|Toxic anterior segment syndrome (disorder)
2026-03-05T16:10:32.280515,mistralai/mistral-large-2512,set1,Product containing only flortaucipir (18-F) in parenteral dose form,Product containing only flortaucipir (18-F) in parenteral dose form (medicinal product form),medicinal product form,Fully defined,Product containing only flortaucipir (18F) (medicinal product form),Product containing only radiopharmaceutical substance in parenteral dose form (medicinal product form),Product containing only florbetaben (18F) in parenteral dose form (medicinal product form)|Product containing only florbetapir (18F) in parenteral dose form (medicinal product form)|Product containing only fluciclovine (18F) in parenteral dose form (medicinal product form)|Product containing only fludeoxyglucose (18F) in parenteral dose form (medicinal product form)|Product containing only flumazenil (18F) in parenteral dose form (medicinal product form)|Product containing only sodium fluoride (18F) in parenteral dose form (medicinal product form),
2026-03-05T16:10:34.971787,mistralai/mistral-large-2512,set1,Structure of skin of left knee,Structure of skin of left knee (body structure),body structure,Primitive,Structure of skin of left lower limb (body structure),Structure of skin of lower limb (body structure),Structure of skin of left ankle (body structure)|Structure of skin of left foot (body structure)|Structure of skin of left hip (body structure)|Structure of skin of left thigh (body structure)|Structure of skin of left lower leg (body structure),
2026-03-05T16:10:37.707106,mistralai/mistral-large-2512,set1,Grafting of auricle of ear,Grafting of auricle of ear (procedure),procedure,Primitive,Grafting of ear region (procedure),Grafting of head and neck region (procedure),None,Grafting of auditory canal (procedure)|Grafting of external ear (procedure)|Grafting of mastoid (procedure)|Grafting of middle ear (procedure)|Grafting of tympanic membrane (procedure)
2026-03-05T16:10:40.445917,mistralai/mistral-large-2512,set1,Closed fracture of fifth metatarsal bone of right foot,Closed fracture of fifth metatarsal bone of right foot (disorder),disorder,Primitive,Closed fracture of metatarsal bone of right foot (disorder),Closed fracture of metatarsal bone (disorder),Closed fracture of first metatarsal bone of right foot (disorder)|Closed fracture of second metatarsal bone of right foot (disorder)|Closed fracture of third metatarsal bone of right foot (disorder)|Closed fracture of fourth metatarsal bone of right foot (disorder),
2026-03-05T16:10:42.704973,mistralai/mistral-large-2512,set1,Ultrasonic wave,Ultrasonic wave (physical force),physical force,Primitive,Wave (physical force),Physical force,Electromagnetic wave (physical force)|Sound wave (physical force)|Shock wave (physical force),
