timestamp,model,prompt_set,concept_term,A1_fsn,A2_semantic_tag,A3_definition_status,A4_parents,A5_grandparents,A6_children,A7_siblings
2026-03-05T15:28:30.356831,claude-sonnet-4-5-20250929,set1,Ribonucleic acid of Parainfluenza virus 4,Ribonucleic acid of Parainfluenza virus 4 (substance),(substance),Primitive,Ribonucleic acid of Parainfluenza virus (substance),Ribonucleic acid of Respirovirus (substance),,Ribonucleic acid of Parainfluenza virus 1 (substance)|Ribonucleic acid of Parainfluenza virus 3 (substance)
2026-03-05T15:28:33.120778,claude-sonnet-4-5-20250929,set1,Cryptocotyle concava,Cryptocotyle concava (organism),(organism),Primitive,Cryptocotyle (organism),Heterophyidae (organism),,Cryptocotyle lingua (organism)
2026-03-05T15:28:36.400933,claude-sonnet-4-5-20250929,set1,Calicivirus gastroenteritis,Calicivirus gastroenteritis (disorder),disorder,Primitive,Viral gastroenteritis (disorder),Gastroenteritis (disorder),Norovirus gastroenteritis (disorder)|Sapovirus gastroenteritis (disorder),Rotavirus gastroenteritis (disorder)|Adenovirus gastroenteritis (disorder)|Astrovirus gastroenteritis (disorder)|Coronavirus gastroenteritis (disorder)
2026-03-05T15:28:38.914220,claude-sonnet-4-5-20250929,set1,Acute sensory polyneuropathy,Acute sensory polyneuropathy (disorder),(disorder),Primitive,Sensory polyneuropathy (disorder),Polyneuropathy (disorder),,Chronic sensory polyneuropathy (disorder)|Hereditary sensory neuropathy (disorder)
2026-03-05T15:28:42.746387,claude-sonnet-4-5-20250929,set1,Sabouraud dextrose agar,Sabouraud dextrose agar (substance),(substance),Primitive,Culture medium (substance),Substance (substance),Sabouraud dextrose agar with chloramphenicol (substance)|Sabouraud dextrose agar with gentamicin (substance),Blood agar (substance)|Chocolate agar (substance)|MacConkey agar (substance)|Mueller-Hinton agar (substance)|Thayer-Martin agar (substance)|Thioglycollate broth (substance)|Trypticase soy agar (substance)|Brain-heart infusion broth (substance)
2026-03-05T15:28:46.878657,claude-sonnet-4-5-20250929,set1,Urrets-Zavalia syndrome of eye due to and following ocular surgery,Urrets-Zavalia syndrome of eye due to and following ocular surgery (disorder),(disorder),Primitive,Disorder of eye due to and following ocular surgery (disorder),Disorder of eye proper (disorder)|Disorder due to and following procedure (disorder),,Glaucoma due to and following ocular surgery (disorder)|Keratopathy due to and following ocular surgery (disorder)|Corneal edema due to and following ocular surgery (disorder)|Bullous keratopathy due to and following ocular surgery (disorder)|Cataract fragment in eye following cataract surgery (disorder)|Cystoid macular edema due to and following ocular surgery (disorder)
2026-03-05T15:28:51.292957,claude-sonnet-4-5-20250929,set1,Product containing only flortaucipir (18-F) in parenteral dose form,Product containing only flortaucipir (18-F) in parenteral dose form (medicinal product form),(medicinal product form),Fully defined,Product containing only flortaucipir (18-F) (medicinal product)|Radiopharmaceutical in parenteral dose form (medicinal product form),Product containing flortaucipir (18-F) (product)|Medicinal product (product)|Radiopharmaceutical (medicinal product form)|Medicinal product categorized by structure (medicinal product form),Product containing only flortaucipir (18-F) in injectable dose form (medicinal product form),Product containing only flortaucipir (18-F) in conventional release oral tablet (medicinal product form)
2026-03-05T15:28:55.493149,claude-sonnet-4-5-20250929,set1,Structure of skin of left knee,Structure of skin of left knee (body structure),body structure,Primitive,Structure of skin of knee (body structure)|Skin structure of left lower limb (body structure),Skin structure of knee region (body structure)|Skin structure of lower limb (body structure),Structure of skin of left anterior surface of knee (body structure)|Structure of skin of left posterior surface of knee (body structure),Structure of skin of right knee (body structure)|Skin structure of left ankle (body structure)|Skin structure of left thigh (body structure)|Skin structure of left lower leg (body structure)
2026-03-05T15:28:58.365052,claude-sonnet-4-5-20250929,set1,Grafting of auricle of ear,Grafting of auricle of ear (procedure),(procedure),Primitive,Repair of auricle of ear (procedure),Repair of ear proper (procedure),Bone graft to auricle of ear (procedure)|Cartilage graft to auricle of ear (procedure),Suture of auricle of ear (procedure)|Reconstruction of auricle of ear (procedure)
2026-03-05T15:29:01.594988,claude-sonnet-4-5-20250929,set1,Closed fracture of fifth metatarsal bone of right foot,Closed fracture of fifth metatarsal bone of right foot (disorder),(disorder),Primitive,Closed fracture of fifth metatarsal bone (disorder)|Fracture of fifth metatarsal bone of right foot (disorder),Closed fracture of metatarsal bone (disorder)|Fracture of metatarsal bone (disorder)|Fracture of fifth metatarsal bone (disorder)|Fracture of bone of right foot (disorder),None,Closed fracture of fifth metatarsal bone of left foot (disorder)
2026-03-05T15:29:04.294492,claude-sonnet-4-5-20250929,set1,Ultrasonic wave,Ultrasonic wave (physical force),(physical force),Primitive,Sound (physical force),Physical force (physical force),Therapeutic ultrasound (physical force)|Diagnostic ultrasound (physical force),Infrasonic wave (physical force)|Audible sound (physical force)
2026-03-05T15:29:06.975242,claude-sonnet-4-5-20250929,set1,Accessory mobilization of the cervical spine,Accessory mobilization of the cervical spine (procedure),procedure,Primitive,Accessory mobilization (procedure),Mobilization of spine (procedure),None,Accessory mobilization of the thoracic spine (procedure)|Accessory mobilization of the lumbar spine (procedure)
2026-03-05T15:29:10.114590,claude-sonnet-4-5-20250929,set1,Scilla nonscripta,,,,,,,
2026-03-05T15:29:14.452557,claude-sonnet-4-5-20250929,set1,Product containing precisely mepacrine hydrochloride 100 milligram/1 each conventional release oral tablet,Product containing precisely mepacrine hydrochloride 100 milligram/1 each conventional release oral tablet (clinical drug),(clinical drug),Fully defined,Product containing mepacrine in oral dose form (medicinal product form)|Product containing precisely mepacrine hydrochloride 100 milligram/1 each (clinical drug),Product containing mepacrine (medicinal product)|Oral dose form (dose form)|Product containing precisely mepacrine hydrochloride (clinical drug)|Product containing mepacrine 100 milligram (clinical drug),,Product containing precisely mepacrine hydrochloride 100 milligram/1 each conventional release film-coated oral tablet (clinical drug)
2026-03-05T15:29:17.276461,claude-sonnet-4-5-20250929,set1,"Antibiotic sensitivity, fungus","Antibiotic sensitivity, fungus (procedure)",procedure,Primitive,Antibiotic sensitivity test (procedure),Microbial sensitivity test (procedure),Antifungal susceptibility test (procedure),"Antibiotic sensitivity, bacteria (procedure)|Antibiotic sensitivity, virus (procedure)"
2026-03-05T15:29:19.971847,claude-sonnet-4-5-20250929,set1,"Alcohol, methyl measurement","Alcohol, methyl measurement (procedure)",procedure,Primitive,Alcohol measurement (procedure),Measurement of substance (procedure),"Alcohol, methyl measurement, quantitative (procedure)","Alcohol, ethyl measurement (procedure)|Alcohol, isopropyl measurement (procedure)"
2026-03-05T15:29:23.119701,claude-sonnet-4-5-20250929,set1,Structure of bursa of thumb,Structure of bursa of thumb (body structure),body structure,Primitive,Structure of bursa of hand (body structure),Bursa of upper limb (body structure),Structure of bursa of interphalangeal joint of thumb (body structure)|Structure of bursa of metacarpophalangeal joint of thumb (body structure),Structure of bursa of finger (body structure)
2026-03-05T15:29:26.915387,claude-sonnet-4-5-20250929,set1,"History and physical examination, sports participation","History and physical examination, sports participation (procedure)",procedure,Primitive,History and physical examination with management (procedure),History and physical examination (procedure),,"History and physical examination with management of traumatic injury (procedure)|History and physical examination, preparticipation, school athletics (procedure)|History and physical examination, school enrollment (procedure)|History and physical examination with management, newborn (procedure)|History and physical examination with management, outpatient (procedure)|History and physical examination with management, inpatient (procedure)"
2026-03-05T15:29:29.561747,claude-sonnet-4-5-20250929,set1,Haemophilus felis,,,,,,,
2026-03-05T15:29:33.102376,claude-sonnet-4-5-20250929,set1,Cholylglycine measurement,Cholylglycine measurement (procedure),procedure,Primitive,Bile acid measurement (procedure),Measurement of metabolite (procedure),Cholylglycine measurement in plasma (procedure)|Cholylglycine measurement in serum (procedure),Chenodeoxycholylglycine measurement (procedure)|Deoxycholylglycine measurement (procedure)|Glycocholic acid measurement (procedure)|Taurocholate measurement (procedure)
2026-03-05T15:29:36.402511,claude-sonnet-4-5-20250929,set1,Radiation half-value thickness,Radiation half-value thickness (observable entity),observable entity,Primitive,Radiological property (observable entity),Physical property (observable entity),,Radiation depth dose (observable entity)|Radiation quality (observable entity)|Tissue-air ratio (observable entity)|Tissue-phantom ratio (observable entity)|Backscatter factor (observable entity)
2026-03-05T15:29:40.710941,claude-sonnet-4-5-20250929,set1,Entire embryo at stage 15,Entire embryo at stage 15 (body structure),body structure,Primitive,Entire embryo (body structure),Entire conceptus (body structure),None,Entire embryo at stage 10 (body structure)|Entire embryo at stage 11 (body structure)|Entire embryo at stage 12 (body structure)|Entire embryo at stage 13 (body structure)|Entire embryo at stage 14 (body structure)|Entire embryo at stage 16 (body structure)|Entire embryo at stage 17 (body structure)|Entire embryo at stage 18 (body structure)|Entire embryo at stage 19 (body structure)|Entire embryo at stage 20 (body structure)|Entire embryo at stage 21 (body structure)|Entire embryo at stage 22 (body structure)|Entire embryo at stage 23 (body structure)
2026-03-05T15:29:44.083733,claude-sonnet-4-5-20250929,set1,Product containing only mecobalamin,Product containing only mecobalamin (medicinal product),(medicinal product),Primitive,Product containing only vitamin B12 and/or vitamin B12 derivative (medicinal product),Product containing only vitamin B complex (medicinal product),Product containing only mecobalamin in oral dose form (medicinal product)|Product containing only mecobalamin in parenteral dose form (medicinal product),Product containing only hydroxocobalamin (medicinal product)|Product containing only cyanocobalamin (medicinal product)|Product containing only cobamamide (medicinal product)
2026-03-05T15:29:47.338611,claude-sonnet-4-5-20250929,set1,Genus Lophodytes,,,,,,,
2026-03-05T15:29:50.675927,claude-sonnet-4-5-20250929,set1,Mycoplasma hyopneumoniae,Mycoplasma hyopneumoniae (organism),(organism),Primitive,Genus Mycoplasma (organism),Family Mycoplasmataceae (organism),,Mycoplasma hyorhinis (organism)|Mycoplasma hyosynoviae (organism)|Mycoplasma pneumoniae (organism)|Mycoplasma genitalium (organism)|Mycoplasma hominis (organism)|Mycoplasma fermentans (organism)|Mycoplasma mycoides (organism)|Mycoplasma arthritidis (organism)
2026-03-05T15:29:55.238061,claude-sonnet-4-5-20250929,set1,Fetal chromosomal abnormality,Fetal chromosomal abnormality (disorder),(disorder),Primitive,Chromosomal disorder (disorder)|Disorder of fetus (disorder),Congenital malformation (disorder)|Genetic disorder (disorder)|Disease (disorder),Fetal autosomal chromosomal abnormality (disorder)|Fetal sex chromosome abnormality (disorder),Chromosomal deletion syndrome (disorder)|Chromosomal duplication syndrome (disorder)|Disorder of polyploidy (disorder)|Chromosomal translocation (disorder)|Disorder due to chromosomal microarray (disorder)
2026-03-05T15:29:58.550221,claude-sonnet-4-5-20250929,set1,History of cancer metastatic to bone,History of cancer metastatic to bone (situation),(situation),Primitive,History of secondary malignant neoplastic disease (situation),History of malignant neoplasm (situation),,History of cancer metastatic to brain (situation)|History of cancer metastatic to liver (situation)|History of cancer metastatic to lung (situation)
2026-03-05T15:30:01.201958,claude-sonnet-4-5-20250929,set1,"Orthopedic fixation plate, non-bioabsorbable, non-sterile","Orthopedic fixation plate, non-bioabsorbable, non-sterile (physical object)",(physical object),Primitive,"Orthopedic fixation plate, non-bioabsorbable (physical object)",Orthopedic fixation plate (physical object),,"Orthopedic fixation plate, non-bioabsorbable, sterile (physical object)"
2026-03-05T15:30:04.459185,claude-sonnet-4-5-20250929,set1,Neoplasm of isthmus of uterus,Neoplasm of isthmus of uterus (disorder),(disorder),Primitive,Neoplasm of uterus (disorder),Neoplasm of female genital organ (disorder),Benign neoplasm of isthmus of uterus (disorder)|Malignant neoplasm of isthmus of uterus (disorder),Neoplasm of body of uterus (disorder)|Neoplasm of cervix uteri (disorder)|Neoplasm of fundus of uterus (disorder)|Neoplasm of lower uterine segment (disorder)
